transactionId,requestId,orderId,customerId,flashItemId,quantity,mechanism,threadName,startTime,endTime,success,errorMessage
TXN-FILE_LOCK-00052,REQ-SIM-00052,-,CUS-00052,FSI-00191,1,FILE_LOCK,pool-2-thread-52,286313781240500,286313794578800,false,
TXN-FILE_LOCK-00089,REQ-SIM-00089,-,CUS-00089,FSI-00191,1,FILE_LOCK,pool-2-thread-89,286313782549900,286313794669100,false,
TXN-FILE_LOCK-00036,REQ-SIM-00036,-,CUS-00036,FSI-00191,1,FILE_LOCK,pool-2-thread-36,286313780756200,286313794773300,false,
TXN-FILE_LOCK-00091,REQ-SIM-00091,-,CUS-00091,FSI-00191,1,FILE_LOCK,pool-2-thread-91,286313782617700,286313794852900,false,
TXN-FILE_LOCK-00053,REQ-SIM-00053,-,CUS-00053,FSI-00191,1,FILE_LOCK,pool-2-thread-53,286313781257500,286313795024000,false,
TXN-FILE_LOCK-00035,REQ-SIM-00035,-,CUS-00035,FSI-00191,1,FILE_LOCK,pool-2-thread-35,286313780730500,286313794981800,false,
TXN-FILE_LOCK-00092,REQ-SIM-00092,-,CUS-00092,FSI-00191,1,FILE_LOCK,pool-2-thread-92,286313782689400,286313795201900,false,
TXN-FILE_LOCK-00032,REQ-SIM-00032,-,CUS-00032,FSI-00191,1,FILE_LOCK,pool-2-thread-32,286313780636000,286313795349900,false,
TXN-FILE_LOCK-00062,REQ-SIM-00062,-,CUS-00062,FSI-00191,1,FILE_LOCK,pool-2-thread-62,286313781528400,286313795450200,false,
TXN-FILE_LOCK-00087,REQ-SIM-00087,-,CUS-00087,FSI-00191,1,FILE_LOCK,pool-2-thread-87,286313782508300,286313795459500,false,
TXN-FILE_LOCK-00070,REQ-SIM-00070,-,CUS-00070,FSI-00191,1,FILE_LOCK,pool-2-thread-70,286313781848600,286313795533300,false,
TXN-FILE_LOCK-00069,REQ-SIM-00069,-,CUS-00069,FSI-00191,1,FILE_LOCK,pool-2-thread-69,286313781763800,286313795592200,false,
TXN-FILE_LOCK-00034,REQ-SIM-00034,-,CUS-00034,FSI-00191,1,FILE_LOCK,pool-2-thread-34,286313780684200,286313795571800,false,
TXN-FILE_LOCK-00098,REQ-SIM-00098,-,CUS-00098,FSI-00191,1,FILE_LOCK,pool-2-thread-98,286313782758000,286313795620200,false,
TXN-FILE_LOCK-00068,REQ-SIM-00068,-,CUS-00068,FSI-00191,1,FILE_LOCK,pool-2-thread-68,286313781741600,286313795700500,false,
TXN-FILE_LOCK-00086,REQ-SIM-00086,-,CUS-00086,FSI-00191,1,FILE_LOCK,pool-2-thread-86,286313782487700,286313795763800,false,
TXN-FILE_LOCK-00074,REQ-SIM-00074,-,CUS-00074,FSI-00191,1,FILE_LOCK,pool-2-thread-74,286313782047700,286313795816700,false,
TXN-FILE_LOCK-00054,REQ-SIM-00054,-,CUS-00054,FSI-00191,1,FILE_LOCK,pool-2-thread-54,286313781278900,286313795890400,false,
TXN-FILE_LOCK-00097,REQ-SIM-00097,-,CUS-00097,FSI-00191,1,FILE_LOCK,pool-2-thread-97,286313782784500,286313795856400,false,
TXN-FILE_LOCK-00071,REQ-SIM-00071,-,CUS-00071,FSI-00191,1,FILE_LOCK,pool-2-thread-71,286313781876400,286313795878700,false,
TXN-FILE_LOCK-00093,REQ-SIM-00093,-,CUS-00093,FSI-00191,1,FILE_LOCK,pool-2-thread-93,286313782723600,286313795974900,false,
TXN-FILE_LOCK-00066,REQ-SIM-00066,-,CUS-00066,FSI-00191,1,FILE_LOCK,pool-2-thread-66,286313781680300,286313796037800,false,
TXN-FILE_LOCK-00094,REQ-SIM-00094,-,CUS-00094,FSI-00191,1,FILE_LOCK,pool-2-thread-94,286313782631500,286313796075200,false,
TXN-FILE_LOCK-00082,REQ-SIM-00082,-,CUS-00082,FSI-00191,1,FILE_LOCK,pool-2-thread-82,286313782312500,286313796134900,false,
TXN-FILE_LOCK-00063,REQ-SIM-00063,-,CUS-00063,FSI-00191,1,FILE_LOCK,pool-2-thread-63,286313781555300,286313796191700,false,
TXN-FILE_LOCK-00085,REQ-SIM-00085,-,CUS-00085,FSI-00191,1,FILE_LOCK,pool-2-thread-85,286313782447600,286313796303200,false,
TXN-FILE_LOCK-00072,REQ-SIM-00072,-,CUS-00072,FSI-00191,1,FILE_LOCK,pool-2-thread-72,286313781892900,286313796253800,false,
TXN-FILE_LOCK-00080,REQ-SIM-00080,-,CUS-00080,FSI-00191,1,FILE_LOCK,pool-2-thread-80,286313782260600,286313796362000,false,
TXN-FILE_LOCK-00043,REQ-SIM-00043,-,CUS-00043,FSI-00191,1,FILE_LOCK,pool-2-thread-43,286313780907100,286313796416400,false,
TXN-FILE_LOCK-00060,REQ-SIM-00060,-,CUS-00060,FSI-00191,1,FILE_LOCK,pool-2-thread-60,286313781478700,286313796463900,false,
TXN-FILE_LOCK-00056,REQ-SIM-00056,-,CUS-00056,FSI-00191,1,FILE_LOCK,pool-2-thread-56,286313781377100,286313796507200,false,
TXN-FILE_LOCK-00084,REQ-SIM-00084,-,CUS-00084,FSI-00191,1,FILE_LOCK,pool-2-thread-84,286313782388800,286313796548500,false,
TXN-FILE_LOCK-00075,REQ-SIM-00075,-,CUS-00075,FSI-00191,1,FILE_LOCK,pool-2-thread-75,286313782081900,286313796602900,false,
TXN-FILE_LOCK-00058,REQ-SIM-00058,-,CUS-00058,FSI-00191,1,FILE_LOCK,pool-2-thread-58,286313781425800,286313796653500,false,
TXN-FILE_LOCK-00045,REQ-SIM-00045,-,CUS-00045,FSI-00191,1,FILE_LOCK,pool-2-thread-45,286313780971800,286313796707400,false,
TXN-FILE_LOCK-00096,REQ-SIM-00096,-,CUS-00096,FSI-00191,1,FILE_LOCK,pool-2-thread-96,286313782734000,286313796771700,false,
TXN-FILE_LOCK-00050,REQ-SIM-00050,-,CUS-00050,FSI-00191,1,FILE_LOCK,pool-2-thread-50,286313781103600,286313796852100,false,
TXN-FILE_LOCK-00099,REQ-SIM-00099,-,CUS-00099,FSI-00191,1,FILE_LOCK,pool-2-thread-99,286313782811600,286313796915900,false,
TXN-FILE_LOCK-00005,REQ-SIM-00005,SIM-FILE_LOCK-00005,CUS-00005,FSI-00191,1,FILE_LOCK,pool-2-thread-5,286313779808300,286313797453000,true,
TXN-SYNCHRONIZED-00001,REQ-SIM-00001,SIM-SYNCHRONIZED-00001,CUS-00001,FSI-00191,1,SYNCHRONIZED,pool-3-thread-1,286313825632600,286313831024200,true,
TXN-SYNCHRONIZED-00100,REQ-SIM-00100,SIM-SYNCHRONIZED-00100,CUS-00100,FSI-00191,1,SYNCHRONIZED,pool-3-thread-100,286313828016900,286313834675200,true,
TXN-SYNCHRONIZED-00099,REQ-SIM-00099,SIM-SYNCHRONIZED-00099,CUS-00099,FSI-00191,1,SYNCHRONIZED,pool-3-thread-99,286313828003200,286313839559600,true,
TXN-SYNCHRONIZED-00098,REQ-SIM-00098,SIM-SYNCHRONIZED-00098,CUS-00098,FSI-00191,1,SYNCHRONIZED,pool-3-thread-98,286313827982100,286313843265000,true,
TXN-SYNCHRONIZED-00097,REQ-SIM-00097,SIM-SYNCHRONIZED-00097,CUS-00097,FSI-00191,1,SYNCHRONIZED,pool-3-thread-97,286313827962500,286313845458100,true,
TXN-SYNCHRONIZED-00096,REQ-SIM-00096,SIM-SYNCHRONIZED-00096,CUS-00096,FSI-00191,1,SYNCHRONIZED,pool-3-thread-96,286313827921900,286313848763200,true,
TXN-SYNCHRONIZED-00093,REQ-SIM-00093,SIM-SYNCHRONIZED-00093,CUS-00093,FSI-00191,1,SYNCHRONIZED,pool-3-thread-93,286313827902100,286313852330900,true,
TXN-SYNCHRONIZED-00095,REQ-SIM-00095,SIM-SYNCHRONIZED-00095,CUS-00095,FSI-00191,1,SYNCHRONIZED,pool-3-thread-95,286313827882000,286313855314100,true,
TXN-SYNCHRONIZED-00094,REQ-SIM-00094,SIM-SYNCHRONIZED-00094,CUS-00094,FSI-00191,1,SYNCHRONIZED,pool-3-thread-94,286313827862200,286313857477500,true,
TXN-SYNCHRONIZED-00092,REQ-SIM-00092,SIM-SYNCHRONIZED-00092,CUS-00092,FSI-00191,1,SYNCHRONIZED,pool-3-thread-92,286313827841500,286313859627400,true,
TXN-SYNCHRONIZED-00089,REQ-SIM-00089,SIM-SYNCHRONIZED-00089,CUS-00089,FSI-00191,1,SYNCHRONIZED,pool-3-thread-89,286313827821400,286313861656000,true,
TXN-SYNCHRONIZED-00091,REQ-SIM-00091,SIM-SYNCHRONIZED-00091,CUS-00091,FSI-00191,1,SYNCHRONIZED,pool-3-thread-91,286313827802100,286313864863800,true,
TXN-SYNCHRONIZED-00090,REQ-SIM-00090,SIM-SYNCHRONIZED-00090,CUS-00090,FSI-00191,1,SYNCHRONIZED,pool-3-thread-90,286313827772100,286313867090700,true,
TXN-SYNCHRONIZED-00088,REQ-SIM-00088,SIM-SYNCHRONIZED-00088,CUS-00088,FSI-00191,1,SYNCHRONIZED,pool-3-thread-88,286313827751000,286313869075700,true,
TXN-SYNCHRONIZED-00087,REQ-SIM-00087,SIM-SYNCHRONIZED-00087,CUS-00087,FSI-00191,1,SYNCHRONIZED,pool-3-thread-87,286313827731600,286313871015100,true,
TXN-SYNCHRONIZED-00085,REQ-SIM-00085,SIM-SYNCHRONIZED-00085,CUS-00085,FSI-00191,1,SYNCHRONIZED,pool-3-thread-85,286313827711100,286313872996600,true,
TXN-SYNCHRONIZED-00086,REQ-SIM-00086,SIM-SYNCHRONIZED-00086,CUS-00086,FSI-00191,1,SYNCHRONIZED,pool-3-thread-86,286313827688900,286313875221000,true,
TXN-SYNCHRONIZED-00083,REQ-SIM-00083,SIM-SYNCHRONIZED-00083,CUS-00083,FSI-00191,1,SYNCHRONIZED,pool-3-thread-83,286313827662400,286313877706000,true,
TXN-SYNCHRONIZED-00084,REQ-SIM-00084,SIM-SYNCHRONIZED-00084,CUS-00084,FSI-00191,1,SYNCHRONIZED,pool-3-thread-84,286313827661600,286313880796000,true,
TXN-SYNCHRONIZED-00081,REQ-SIM-00081,SIM-SYNCHRONIZED-00081,CUS-00081,FSI-00191,1,SYNCHRONIZED,pool-3-thread-81,286313827637200,286313885561500,true,
TXN-SYNCHRONIZED-00082,REQ-SIM-00082,SIM-SYNCHRONIZED-00082,CUS-00082,FSI-00191,1,SYNCHRONIZED,pool-3-thread-82,286313827617500,286313888871700,true,
TXN-SYNCHRONIZED-00080,REQ-SIM-00080,SIM-SYNCHRONIZED-00080,CUS-00080,FSI-00191,1,SYNCHRONIZED,pool-3-thread-80,286313827596200,286313890915400,true,
TXN-SYNCHRONIZED-00079,REQ-SIM-00079,SIM-SYNCHRONIZED-00079,CUS-00079,FSI-00191,1,SYNCHRONIZED,pool-3-thread-79,286313827590700,286313893029700,true,
TXN-SYNCHRONIZED-00078,REQ-SIM-00078,SIM-SYNCHRONIZED-00078,CUS-00078,FSI-00191,1,SYNCHRONIZED,pool-3-thread-78,286313827564900,286313895191300,true,
TXN-SYNCHRONIZED-00077,REQ-SIM-00077,SIM-SYNCHRONIZED-00077,CUS-00077,FSI-00191,1,SYNCHRONIZED,pool-3-thread-77,286313827543900,286313897249700,true,
TXN-SYNCHRONIZED-00076,REQ-SIM-00076,SIM-SYNCHRONIZED-00076,CUS-00076,FSI-00191,1,SYNCHRONIZED,pool-3-thread-76,286313827521100,286313899380500,true,
TXN-SYNCHRONIZED-00075,REQ-SIM-00075,SIM-SYNCHRONIZED-00075,CUS-00075,FSI-00191,1,SYNCHRONIZED,pool-3-thread-75,286313827486900,286313901693100,true,
TXN-SYNCHRONIZED-00074,REQ-SIM-00074,SIM-SYNCHRONIZED-00074,CUS-00074,FSI-00191,1,SYNCHRONIZED,pool-3-thread-74,286313827443100,286313904413800,true,
TXN-SYNCHRONIZED-00073,REQ-SIM-00073,SIM-SYNCHRONIZED-00073,CUS-00073,FSI-00191,1,SYNCHRONIZED,pool-3-thread-73,286313827423200,286313906226400,true,
TXN-SYNCHRONIZED-00072,REQ-SIM-00072,SIM-SYNCHRONIZED-00072,CUS-00072,FSI-00191,1,SYNCHRONIZED,pool-3-thread-72,286313827397000,286313909528900,true,
TXN-SYNCHRONIZED-00071,REQ-SIM-00071,SIM-SYNCHRONIZED-00071,CUS-00071,FSI-00191,1,SYNCHRONIZED,pool-3-thread-71,286313827360400,286313912399000,true,
TXN-SYNCHRONIZED-00070,REQ-SIM-00070,SIM-SYNCHRONIZED-00070,CUS-00070,FSI-00191,1,SYNCHRONIZED,pool-3-thread-70,286313827340200,286313916325200,true,
TXN-SYNCHRONIZED-00069,REQ-SIM-00069,SIM-SYNCHRONIZED-00069,CUS-00069,FSI-00191,1,SYNCHRONIZED,pool-3-thread-69,286313827321500,286313918919200,true,
TXN-SYNCHRONIZED-00068,REQ-SIM-00068,SIM-SYNCHRONIZED-00068,CUS-00068,FSI-00191,1,SYNCHRONIZED,pool-3-thread-68,286313827300400,286313922025500,true,
TXN-SYNCHRONIZED-00067,REQ-SIM-00067,SIM-SYNCHRONIZED-00067,CUS-00067,FSI-00191,1,SYNCHRONIZED,pool-3-thread-67,286313827281400,286313924620500,true,
TXN-SYNCHRONIZED-00066,REQ-SIM-00066,SIM-SYNCHRONIZED-00066,CUS-00066,FSI-00191,1,SYNCHRONIZED,pool-3-thread-66,286313827261500,286313928017000,true,
TXN-SYNCHRONIZED-00065,REQ-SIM-00065,SIM-SYNCHRONIZED-00065,CUS-00065,FSI-00191,1,SYNCHRONIZED,pool-3-thread-65,286313827240600,286313930031800,true,
TXN-SYNCHRONIZED-00064,REQ-SIM-00064,SIM-SYNCHRONIZED-00064,CUS-00064,FSI-00191,1,SYNCHRONIZED,pool-3-thread-64,286313827220500,286313931650600,true,
TXN-SYNCHRONIZED-00063,REQ-SIM-00063,SIM-SYNCHRONIZED-00063,CUS-00063,FSI-00191,1,SYNCHRONIZED,pool-3-thread-63,286313827195500,286313934414400,true,
TXN-SYNCHRONIZED-00062,REQ-SIM-00062,SIM-SYNCHRONIZED-00062,CUS-00062,FSI-00191,1,SYNCHRONIZED,pool-3-thread-62,286313827176000,286313937058100,true,
TXN-SYNCHRONIZED-00061,REQ-SIM-00061,SIM-SYNCHRONIZED-00061,CUS-00061,FSI-00191,1,SYNCHRONIZED,pool-3-thread-61,286313827149100,286313941050500,true,
TXN-SYNCHRONIZED-00060,REQ-SIM-00060,SIM-SYNCHRONIZED-00060,CUS-00060,FSI-00191,1,SYNCHRONIZED,pool-3-thread-60,286313827129000,286313943742000,true,
TXN-SYNCHRONIZED-00059,REQ-SIM-00059,SIM-SYNCHRONIZED-00059,CUS-00059,FSI-00191,1,SYNCHRONIZED,pool-3-thread-59,286313827108700,286313947298600,true,
TXN-SYNCHRONIZED-00058,REQ-SIM-00058,SIM-SYNCHRONIZED-00058,CUS-00058,FSI-00191,1,SYNCHRONIZED,pool-3-thread-58,286313827088000,286313950604300,true,
TXN-SYNCHRONIZED-00057,REQ-SIM-00057,SIM-SYNCHRONIZED-00057,CUS-00057,FSI-00191,1,SYNCHRONIZED,pool-3-thread-57,286313827067200,286313953973200,true,
TXN-SYNCHRONIZED-00056,REQ-SIM-00056,SIM-SYNCHRONIZED-00056,CUS-00056,FSI-00191,1,SYNCHRONIZED,pool-3-thread-56,286313827047600,286313957405300,true,
TXN-SYNCHRONIZED-00055,REQ-SIM-00055,SIM-SYNCHRONIZED-00055,CUS-00055,FSI-00191,1,SYNCHRONIZED,pool-3-thread-55,286313827003200,286313960144300,true,
TXN-SYNCHRONIZED-00054,REQ-SIM-00054,SIM-SYNCHRONIZED-00054,CUS-00054,FSI-00191,1,SYNCHRONIZED,pool-3-thread-54,286313826970100,286313962176900,true,
TXN-SYNCHRONIZED-00053,REQ-SIM-00053,SIM-SYNCHRONIZED-00053,CUS-00053,FSI-00191,1,SYNCHRONIZED,pool-3-thread-53,286313826946900,286313963878300,true,
TXN-SYNCHRONIZED-00052,REQ-SIM-00052,SIM-SYNCHRONIZED-00052,CUS-00052,FSI-00191,1,SYNCHRONIZED,pool-3-thread-52,286313826916800,286313965391800,true,
TXN-SYNCHRONIZED-00051,REQ-SIM-00051,SIM-SYNCHRONIZED-00051,CUS-00051,FSI-00191,1,SYNCHRONIZED,pool-3-thread-51,286313826891400,286313967838400,true,
TXN-SYNCHRONIZED-00050,REQ-SIM-00050,SIM-SYNCHRONIZED-00050,CUS-00050,FSI-00191,1,SYNCHRONIZED,pool-3-thread-50,286313826871700,286313971249000,true,
TXN-SYNCHRONIZED-00049,REQ-SIM-00049,SIM-SYNCHRONIZED-00049,CUS-00049,FSI-00191,1,SYNCHRONIZED,pool-3-thread-49,286313826840800,286313979114400,true,
TXN-SYNCHRONIZED-00048,REQ-SIM-00048,SIM-SYNCHRONIZED-00048,CUS-00048,FSI-00191,1,SYNCHRONIZED,pool-3-thread-48,286313826820200,286313981482100,true,
TXN-SYNCHRONIZED-00047,REQ-SIM-00047,SIM-SYNCHRONIZED-00047,CUS-00047,FSI-00191,1,SYNCHRONIZED,pool-3-thread-47,286313826799700,286313986558800,true,
TXN-SYNCHRONIZED-00046,REQ-SIM-00046,SIM-SYNCHRONIZED-00046,CUS-00046,FSI-00191,1,SYNCHRONIZED,pool-3-thread-46,286313826780700,286313989713600,true,
TXN-SYNCHRONIZED-00045,REQ-SIM-00045,SIM-SYNCHRONIZED-00045,CUS-00045,FSI-00191,1,SYNCHRONIZED,pool-3-thread-45,286313826759300,286313991980500,true,
TXN-SYNCHRONIZED-00044,REQ-SIM-00044,SIM-SYNCHRONIZED-00044,CUS-00044,FSI-00191,1,SYNCHRONIZED,pool-3-thread-44,286313826719200,286313994052500,true,
TXN-SYNCHRONIZED-00043,REQ-SIM-00043,SIM-SYNCHRONIZED-00043,CUS-00043,FSI-00191,1,SYNCHRONIZED,pool-3-thread-43,286313826666000,286313996422000,true,
TXN-SYNCHRONIZED-00042,REQ-SIM-00042,SIM-SYNCHRONIZED-00042,CUS-00042,FSI-00191,1,SYNCHRONIZED,pool-3-thread-42,286313826638300,286313999267600,true,
TXN-SYNCHRONIZED-00041,REQ-SIM-00041,SIM-SYNCHRONIZED-00041,CUS-00041,FSI-00191,1,SYNCHRONIZED,pool-3-thread-41,286313826617100,286314001890200,true,
TXN-SYNCHRONIZED-00040,REQ-SIM-00040,SIM-SYNCHRONIZED-00040,CUS-00040,FSI-00191,1,SYNCHRONIZED,pool-3-thread-40,286313826583900,286314004538500,true,
TXN-SYNCHRONIZED-00039,REQ-SIM-00039,SIM-SYNCHRONIZED-00039,CUS-00039,FSI-00191,1,SYNCHRONIZED,pool-3-thread-39,286313826559600,286314007282100,true,
TXN-SYNCHRONIZED-00038,REQ-SIM-00038,SIM-SYNCHRONIZED-00038,CUS-00038,FSI-00191,1,SYNCHRONIZED,pool-3-thread-38,286313826533900,286314010080800,true,
TXN-SYNCHRONIZED-00037,REQ-SIM-00037,SIM-SYNCHRONIZED-00037,CUS-00037,FSI-00191,1,SYNCHRONIZED,pool-3-thread-37,286313826503100,286314012835600,true,
TXN-SYNCHRONIZED-00036,REQ-SIM-00036,SIM-SYNCHRONIZED-00036,CUS-00036,FSI-00191,1,SYNCHRONIZED,pool-3-thread-36,286313826473500,286314015485500,true,
TXN-SYNCHRONIZED-00035,REQ-SIM-00035,SIM-SYNCHRONIZED-00035,CUS-00035,FSI-00191,1,SYNCHRONIZED,pool-3-thread-35,286313826450800,286314018063100,true,
TXN-SYNCHRONIZED-00034,REQ-SIM-00034,SIM-SYNCHRONIZED-00034,CUS-00034,FSI-00191,1,SYNCHRONIZED,pool-3-thread-34,286313826416600,286314020789800,true,
TXN-SYNCHRONIZED-00033,REQ-SIM-00033,SIM-SYNCHRONIZED-00033,CUS-00033,FSI-00191,1,SYNCHRONIZED,pool-3-thread-33,286313826393000,286314023519900,true,
TXN-SYNCHRONIZED-00032,REQ-SIM-00032,SIM-SYNCHRONIZED-00032,CUS-00032,FSI-00191,1,SYNCHRONIZED,pool-3-thread-32,286313826370800,286314026240200,true,
TXN-SYNCHRONIZED-00031,REQ-SIM-00031,SIM-SYNCHRONIZED-00031,CUS-00031,FSI-00191,1,SYNCHRONIZED,pool-3-thread-31,286313826345600,286314029164400,true,
TXN-SYNCHRONIZED-00030,REQ-SIM-00030,SIM-SYNCHRONIZED-00030,CUS-00030,FSI-00191,1,SYNCHRONIZED,pool-3-thread-30,286313826323200,286314031964500,true,
TXN-SYNCHRONIZED-00029,REQ-SIM-00029,SIM-SYNCHRONIZED-00029,CUS-00029,FSI-00191,1,SYNCHRONIZED,pool-3-thread-29,286313826302000,286314033320300,true,
TXN-SYNCHRONIZED-00028,REQ-SIM-00028,SIM-SYNCHRONIZED-00028,CUS-00028,FSI-00191,1,SYNCHRONIZED,pool-3-thread-28,286313826279100,286314036325100,true,
TXN-SYNCHRONIZED-00027,REQ-SIM-00027,SIM-SYNCHRONIZED-00027,CUS-00027,FSI-00191,1,SYNCHRONIZED,pool-3-thread-27,286313826257100,286314039206400,true,
TXN-SYNCHRONIZED-00026,REQ-SIM-00026,SIM-SYNCHRONIZED-00026,CUS-00026,FSI-00191,1,SYNCHRONIZED,pool-3-thread-26,286313826231600,286314040953300,true,
TXN-SYNCHRONIZED-00025,REQ-SIM-00025,SIM-SYNCHRONIZED-00025,CUS-00025,FSI-00191,1,SYNCHRONIZED,pool-3-thread-25,286313826208000,286314043842500,true,
TXN-SYNCHRONIZED-00024,REQ-SIM-00024,SIM-SYNCHRONIZED-00024,CUS-00024,FSI-00191,1,SYNCHRONIZED,pool-3-thread-24,286313826173300,286314046805000,true,
TXN-SYNCHRONIZED-00023,REQ-SIM-00023,SIM-SYNCHRONIZED-00023,CUS-00023,FSI-00191,1,SYNCHRONIZED,pool-3-thread-23,286313826150600,286314049931000,true,
TXN-SYNCHRONIZED-00022,REQ-SIM-00022,SIM-SYNCHRONIZED-00022,CUS-00022,FSI-00191,1,SYNCHRONIZED,pool-3-thread-22,286313826129100,286314052750600,true,
TXN-SYNCHRONIZED-00021,REQ-SIM-00021,SIM-SYNCHRONIZED-00021,CUS-00021,FSI-00191,1,SYNCHRONIZED,pool-3-thread-21,286313826106100,286314055288900,true,
TXN-SYNCHRONIZED-00020,REQ-SIM-00020,SIM-SYNCHRONIZED-00020,CUS-00020,FSI-00191,1,SYNCHRONIZED,pool-3-thread-20,286313826084400,286314058200800,true,
TXN-SYNCHRONIZED-00019,REQ-SIM-00019,SIM-SYNCHRONIZED-00019,CUS-00019,FSI-00191,1,SYNCHRONIZED,pool-3-thread-19,286313826059700,286314060825900,true,
TXN-SYNCHRONIZED-00018,REQ-SIM-00018,SIM-SYNCHRONIZED-00018,CUS-00018,FSI-00191,1,SYNCHRONIZED,pool-3-thread-18,286313826038500,286314063267300,true,
TXN-SYNCHRONIZED-00017,REQ-SIM-00017,SIM-SYNCHRONIZED-00017,CUS-00017,FSI-00191,1,SYNCHRONIZED,pool-3-thread-17,286313826012200,286314065809800,true,
TXN-SYNCHRONIZED-00016,REQ-SIM-00016,SIM-SYNCHRONIZED-00016,CUS-00016,FSI-00191,1,SYNCHRONIZED,pool-3-thread-16,286313825989700,286314068670500,true,
TXN-SYNCHRONIZED-00015,REQ-SIM-00015,SIM-SYNCHRONIZED-00015,CUS-00015,FSI-00191,1,SYNCHRONIZED,pool-3-thread-15,286313825967900,286314071251600,true,
TXN-SYNCHRONIZED-00014,REQ-SIM-00014,SIM-SYNCHRONIZED-00014,CUS-00014,FSI-00191,1,SYNCHRONIZED,pool-3-thread-14,286313825946000,286314073882000,true,
TXN-SYNCHRONIZED-00013,REQ-SIM-00013,SIM-SYNCHRONIZED-00013,CUS-00013,FSI-00191,1,SYNCHRONIZED,pool-3-thread-13,286313825922400,286314076702100,true,
TXN-SYNCHRONIZED-00012,REQ-SIM-00012,-,CUS-00012,FSI-00191,1,SYNCHRONIZED,pool-3-thread-12,286313825898700,286314077688900,false,Hết hàng! Sản phẩm Flash Sale 'FSI-00191': yêu cầu 1; còn lại 0
TXN-SYNCHRONIZED-00011,REQ-SIM-00011,-,CUS-00011,FSI-00191,1,SYNCHRONIZED,pool-3-thread-11,286313825885000,286314078629100,false,Hết hàng! Sản phẩm Flash Sale 'FSI-00191': yêu cầu 1; còn lại 0
TXN-SYNCHRONIZED-00010,REQ-SIM-00010,-,CUS-00010,FSI-00191,1,SYNCHRONIZED,pool-3-thread-10,286313825862700,286314079493600,false,Hết hàng! Sản phẩm Flash Sale 'FSI-00191': yêu cầu 1; còn lại 0
TXN-SYNCHRONIZED-00009,REQ-SIM-00009,-,CUS-00009,FSI-00191,1,SYNCHRONIZED,pool-3-thread-9,286313825833900,286314080421000,false,Hết hàng! Sản phẩm Flash Sale 'FSI-00191': yêu cầu 1; còn lại 0
TXN-SYNCHRONIZED-00008,REQ-SIM-00008,-,CUS-00008,FSI-00191,1,SYNCHRONIZED,pool-3-thread-8,286313825808700,286314081344500,false,Hết hàng! Sản phẩm Flash Sale 'FSI-00191': yêu cầu 1; còn lại 0
TXN-SYNCHRONIZED-00007,REQ-SIM-00007,-,CUS-00007,FSI-00191,1,SYNCHRONIZED,pool-3-thread-7,286313825785100,286314082249800,false,Hết hàng! Sản phẩm Flash Sale 'FSI-00191': yêu cầu 1; còn lại 0
TXN-SYNCHRONIZED-00006,REQ-SIM-00006,-,CUS-00006,FSI-00191,1,SYNCHRONIZED,pool-3-thread-6,286313825755400,286314082789400,false,Hết hàng! Sản phẩm Flash Sale 'FSI-00191': yêu cầu 1; còn lại 0
TXN-SYNCHRONIZED-00005,REQ-SIM-00005,-,CUS-00005,FSI-00191,1,SYNCHRONIZED,pool-3-thread-5,286313825733200,286314083231800,false,Hết hàng! Sản phẩm Flash Sale 'FSI-00191': yêu cầu 1; còn lại 0
TXN-SYNCHRONIZED-00004,REQ-SIM-00004,-,CUS-00004,FSI-00191,1,SYNCHRONIZED,pool-3-thread-4,286313825710200,286314083615900,false,Hết hàng! Sản phẩm Flash Sale 'FSI-00191': yêu cầu 1; còn lại 0
TXN-SYNCHRONIZED-00003,REQ-SIM-00003,-,CUS-00003,FSI-00191,1,SYNCHRONIZED,pool-3-thread-3,286313825684300,286314083971300,false,Hết hàng! Sản phẩm Flash Sale 'FSI-00191': yêu cầu 1; còn lại 0
TXN-SYNCHRONIZED-00002,REQ-SIM-00002,-,CUS-00002,FSI-00191,1,SYNCHRONIZED,pool-3-thread-2,286313825657500,286314084773300,false,Hết hàng! Sản phẩm Flash Sale 'FSI-00191': yêu cầu 1; còn lại 0
TXN-OPTIMISTIC-00008,REQ-SIM-00008,SIM-OPTIMISTIC-00008,CUS-00008,FSI-00191,1,OPTIMISTIC,pool-4-thread-8,286314101071700,286314117870700,true,
TXN-OPTIMISTIC-00091,REQ-SIM-00091,SIM-OPTIMISTIC-00091,CUS-00091,FSI-00191,1,OPTIMISTIC,pool-4-thread-91,286314111233800,286314134552600,true,
TXN-OPTIMISTIC-00060,REQ-SIM-00060,SIM-OPTIMISTIC-00060,CUS-00060,FSI-00191,1,OPTIMISTIC,pool-4-thread-60,286314106111600,286314153497500,true,
TXN-OPTIMISTIC-00050,REQ-SIM-00050,SIM-OPTIMISTIC-00050,CUS-00050,FSI-00191,1,OPTIMISTIC,pool-4-thread-50,286314105290400,286314176570500,true,
TXN-OPTIMISTIC-00011,REQ-SIM-00011,SIM-OPTIMISTIC-00011,CUS-00011,FSI-00191,1,OPTIMISTIC,pool-4-thread-11,286314101361500,286314191679000,true,
TXN-OPTIMISTIC-00042,REQ-SIM-00042,SIM-OPTIMISTIC-00042,CUS-00042,FSI-00191,1,OPTIMISTIC,pool-4-thread-42,286314104889700,286314206108700,true,
